Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2012-09-24,1460.72,1456.89,1452.06,1459.76,
2012-09-25,1463.24,1441.59,1441.59,1456.94,
2012-09-26,1441.6,1433.32,1430.53,1441.6,
2012-09-27,1450.2,1447.15,1433.36,1433.36,
2012-09-28,1447.13,1440.67,1435.6,1447.13,
2012-10-01,1457.14,1444.49,1440.9,1440.9,
2012-10-02,1451.52,1445.75,1439.01,1444.99,
2012-10-03,1454.3,1450.99,1441.99,1446.05,
2012-10-04,1463.14,1461.4,1451.08,1451.08,
2012-10-05,1470.96,1460.93,1456.89,1461.4,
2012-10-08,1460.93,1455.88,1453.1,1460.93,
2012-10-09,1455.9,1441.48,1441.18,1455.9,
2012-10-10,1442.52,1432.56,1430.64,1441.48,
2012-10-11,1443.9,1432.84,1432.82,1432.82,
2012-10-12,1438.43,1428.59,1425.53,1432.84,
2012-10-15,1441.31,1440.13,1427.24,1428.75,
2012-10-16,1455.51,1454.92,1440.31,1440.31,
2012-10-17,1462.2,1460.91,1453.35,1454.22,
2012-10-18,1464.02,1457.34,1452.63,1460.94,
2012-10-19,1457.34,1433.19,1429.85,1457.34,
2012-10-22,1435.46,1433.82,1422.06,1433.21,
2012-10-23,1433.74,1413.11,1407.56,1433.74,
2012-10-24,1420.04,1408.75,1407.1,1413.2,
2012-10-25,1421.12,1412.97,1405.14,1409.74,
2012-10-26,1417.09,1411.94,1403.28,1412.97,
2012-10-31,1418.76,1412.16,1405.95,1410.99,
2012-11-01,1428.35,1427.59,1412.2,1412.2,
2012-11-02,1434.27,1414.2,1412.91,1427.59,
2012-11-05,1419.9,1417.26,1408.13,1414.02,
2012-11-06,1433.38,1428.39,1417.26,1417.26,
2012-11-07,1428.27,1394.53,1388.14,1428.27,
2012-11-08,1401.23,1377.51,1377.51,1394.53,
2012-11-09,1391.39,1379.85,1373.03,1377.55,
2012-11-12,1384.87,1380.03,1377.19,1379.86,
2012-11-13,1388.81,1374.53,1371.39,1380.03,
2012-11-14,1380.13,1355.49,1352.5,1374.64,
2012-11-15,1360.62,1353.33,1348.05,1355.41,
2012-11-16,1362.03,1359.88,1343.35,1353.36,
2012-11-19,1386.89,1386.89,1359.88,1359.88,
2012-11-20,1389.77,1387.81,1377.04,1386.82,
2012-11-21,1391.25,1391.03,1386.39,1387.79,
2012-11-23,1409.16,1409.15,1391.03,1391.03,
2012-11-26,1409.15,1406.29,1397.68,1409.15,
2012-11-27,1409.01,1398.94,1398.03,1406.29,
2012-11-28,1410.31,1409.93,1385.43,1398.77,
2012-11-29,1419.7,1415.95,1409.04,1409.96,
2012-11-30,1418.86,1416.18,1411.63,1415.95,
2012-12-03,1423.73,1409.46,1408.46,1416.34,
2012-12-04,1413.14,1407.05,1403.65,1409.46,
2012-12-05,1415.56,1409.28,1398.23,1407.05,
2012-12-06,1413.95,1413.94,1405.93,1409.43,
2012-12-07,1420.34,1418.07,1410.9,1413.95,
2012-12-10,1421.64,1418.55,1415.64,1418.07,
2012-12-11,1434.27,1427.84,1418.55,1418.55,
2012-12-12,1438.59,1428.48,1426.76,1427.84,
2012-12-13,1431.36,1419.45,1416.0,1428.48,
2012-12-14,1419.45,1413.58,1411.88,1419.45,
2012-12-17,1430.67,1430.36,1413.54,1413.54,
2012-12-18,1448.0,1446.79,1430.47,1430.47,
2012-12-19,1447.75,1435.81,1435.8,1446.79,
2012-12-20,1443.7,1443.69,1432.82,1435.81,
2012-12-21,1443.67,1430.15,1422.58,1443.67,
2012-12-24,1430.15,1426.66,1424.66,1430.15,
2012-12-26,1429.42,1419.83,1416.43,1426.66,
2012-12-27,1422.8,1418.1,1401.8,1419.83,
2012-12-28,1418.1,1402.43,1401.58,1418.1,
2012-12-31,1426.74,1426.19,1398.11,1402.43,
2013-01-02,1462.43,1462.42,1426.19,1426.19,
2013-01-03,1465.47,1459.37,1455.53,1462.42,
2013-01-04,1467.94,1466.47,1458.99,1459.37,
2013-01-07,1466.47,1461.89,1456.62,1466.47,
2013-01-08,1461.89,1457.15,1451.64,1461.89,
2013-01-09,1464.73,1461.02,1457.15,1457.15,
2013-01-10,1472.3,1472.12,1461.02,1464.64,
2013-01-11,1472.75,1472.05,1467.58,1472.12,
2013-01-14,1472.05,1470.68,1465.69,1472.05,
2013-01-15,1473.31,1472.34,1463.76,1470.67,
2013-01-16,1473.96,1472.63,1467.6,1472.33,
2013-01-17,1485.16,1480.94,1472.63,1472.63,
2013-01-18,1485.98,1485.98,1475.81,1480.95,
2013-01-22,1492.56,1492.56,1481.16,1485.98,
2013-01-23,1496.13,1494.81,1489.9,1492.56,
2013-01-24,1502.27,1494.82,1489.46,1494.81,
2013-01-25,1503.26,1502.96,1494.82,1494.82,
2013-01-28,1503.23,1500.18,1496.33,1502.96,
2013-01-29,1509.35,1507.84,1498.09,1500.18,
2013-01-30,1509.94,1501.96,1500.11,1507.84,
2013-01-31,1504.19,1498.11,1496.76,1501.96,
2013-02-01,1514.41,1513.17,1498.11,1498.11,
2013-02-04,1513.17,1495.71,1495.02,1513.17,
2013-02-05,1514.96,1511.29,1495.71,1495.71,
2013-02-06,1512.53,1512.12,1504.71,1511.29,
2013-02-07,1512.9,1509.39,1498.49,1512.12,
2013-02-08,1518.31,1517.93,1509.39,1509.39,
2013-02-11,1518.31,1517.01,1513.61,1517.93,
2013-02-12,1522.29,1519.43,1515.61,1517.01,
2013-02-13,1524.69,1520.33,1515.93,1519.43,
2013-02-14,1523.14,1521.38,1514.02,1520.33,
2013-02-15,1524.24,1519.79,1514.14,1521.38,
2013-02-19,1530.94,1530.94,1519.79,1519.79,
2013-02-20,1530.94,1511.95,1511.41,1530.94,
2013-02-21,1511.95,1502.42,1497.29,1511.95,
2013-02-22,1515.64,1515.6,1502.42,1502.42,
2013-02-25,1525.84,1487.85,1487.85,1515.6,
2013-02-26,1498.99,1496.94,1485.01,1487.85,
2013-02-27,1520.08,1515.99,1494.88,1496.94,
2013-02-28,1525.34,1514.68,1514.46,1515.99,
2013-03-01,1519.99,1518.2,1501.48,1514.68,
2013-03-04,1525.27,1525.2,1512.29,1518.2,
2013-03-05,1543.47,1539.79,1525.2,1525.2,
2013-03-06,1545.25,1541.46,1538.11,1539.79,
2013-03-07,1545.78,1544.26,1541.46,1541.46,
2013-03-08,1552.48,1551.18,1542.94,1544.26,
2013-03-11,1556.27,1556.22,1547.36,1551.15,
2013-03-12,1556.77,1552.48,1548.24,1556.22,
2013-03-13,1556.39,1554.52,1548.25,1552.48,
2013-03-14,1563.32,1563.23,1554.52,1554.52,
2013-03-15,1563.62,1560.7,1555.74,1563.21,
2013-03-18,1560.7,1552.1,1545.13,1560.7,
2013-03-19,1557.25,1548.34,1538.57,1552.1,
2013-03-20,1561.56,1558.71,1548.34,1548.34,
2013-03-21,1558.71,1545.8,1543.55,1558.71,
2013-03-22,1557.74,1556.89,1545.9,1545.9,
2013-03-25,1564.91,1551.69,1546.22,1556.89,
2013-03-26,1563.95,1563.77,1551.69,1551.69,
2013-03-27,1564.07,1562.85,1551.9,1563.75,
2013-03-28,1570.28,1569.19,1561.08,1562.86,
2013-04-01,1570.57,1562.17,1558.47,1569.18,
2013-04-02,1573.66,1570.25,1562.17,1562.17,
2013-04-03,1571.47,1553.69,1549.8,1570.25,
2013-04-04,1562.6,1559.98,1552.52,1553.69,
2013-04-05,1559.98,1553.28,1539.5,1559.98,
2013-04-08,1563.07,1563.07,1548.63,1553.26,
2013-04-09,1573.89,1568.61,1560.92,1563.11,
2013-04-10,1589.07,1587.73,1568.61,1568.61,
2013-04-11,1597.35,1593.37,1586.17,1587.73,
2013-04-12,1593.3,1588.85,1579.97,1593.3,
2013-04-15,1588.84,1552.36,1552.28,1588.84,
2013-04-16,1575.35,1574.57,1552.36,1552.36,
2013-04-17,1574.57,1552.01,1543.69,1574.57,
2013-04-18,1554.38,1541.61,1536.03,1552.03,
2013-04-19,1555.89,1555.25,1539.4,1541.61,
2013-04-22,1565.55,1562.5,1548.19,1555.25,
2013-04-23,1579.58,1578.78,1562.5,1562.5,
2013-04-24,1583.0,1578.79,1575.8,1578.78,
2013-04-25,1592.64,1585.16,1578.93,1578.93,
2013-04-26,1585.78,1582.24,1577.56,1585.16,
2013-04-29,1596.65,1593.61,1582.34,1582.34,
2013-04-30,1597.57,1597.57,1586.5,1593.58,
2013-05-01,1597.55,1582.7,1581.28,1597.55,
2013-05-02,1598.6,1597.59,1582.77,1582.77,
2013-05-03,1618.46,1614.42,1597.6,1597.6,
2013-05-06,1619.77,1617.5,1614.21,1614.4,
2013-05-07,1626.03,1625.96,1616.64,1617.55,
2013-05-08,1632.78,1632.69,1622.7,1625.95,
2013-05-09,1635.01,1626.67,1623.09,1632.69,
2013-05-10,1633.7,1633.7,1623.71,1626.69,
2013-05-13,1636.0,1633.77,1626.74,1632.1,
2013-05-14,1651.1,1650.34,1633.75,1633.75,
2013-05-15,1661.49,1658.78,1646.68,1649.13,
2013-05-16,1660.51,1650.47,1648.6,1658.07,
2013-05-17,1667.47,1667.47,1652.45,1652.45,
2013-05-20,1672.84,1666.29,1663.52,1665.71,
2013-05-21,1674.93,1669.16,1662.67,1666.2,
2013-05-22,1687.18,1655.35,1648.86,1669.39,
2013-05-23,1655.5,1650.51,1635.53,1651.62,
2013-05-24,1649.78,1649.6,1636.88,1646.67,
2013-05-28,1674.21,1660.06,1652.63,1652.63,
2013-05-29,1656.57,1648.36,1640.05,1656.57,
2013-05-30,1661.91,1654.41,1648.61,1649.14,
2013-05-31,1658.99,1630.74,1630.74,1652.13,
2013-06-03,1640.42,1640.42,1622.72,1631.71,
2013-06-04,1646.53,1631.38,1623.62,1640.73,
2013-06-05,1629.31,1608.9,1607.09,1629.05,
2013-06-06,1622.56,1622.56,1598.23,1609.29,
2013-06-07,1644.4,1643.38,1625.27,1625.27,
2013-06-10,1648.69,1642.81,1639.26,1644.67,
2013-06-11,1640.13,1626.13,1622.92,1638.64,
2013-06-12,1637.71,1612.52,1610.92,1629.94,
2013-06-13,1639.25,1636.36,1608.07,1612.15,
2013-06-14,1640.8,1626.73,1623.96,1635.52,
2013-06-17,1646.5,1639.04,1630.34,1630.64,
2013-06-18,1654.19,1651.81,1639.77,1639.77,
2013-06-19,1652.45,1628.93,1628.91,1651.83,
2013-06-20,1624.62,1588.19,1584.32,1624.62,
2013-06-21,1599.19,1592.43,1577.7,1588.62,
2013-06-24,1588.77,1573.09,1560.33,1588.77,
2013-06-25,1593.79,1588.03,1577.09,1577.52,
2013-06-26,1606.83,1603.26,1592.27,1592.27,
2013-06-27,1620.07,1613.2,1606.44,1606.44,
2013-06-28,1615.94,1606.28,1601.06,1611.12,
2013-07-01,1626.61,1614.96,1609.78,1609.78,
2013-07-02,1624.26,1614.08,1606.77,1614.29,
2013-07-03,1618.97,1615.41,1604.57,1611.48,
2013-07-05,1632.07,1631.89,1614.71,1618.65,
2013-07-08,1644.68,1640.46,1634.2,1634.2,
2013-07-09,1654.18,1652.32,1642.89,1642.89,
2013-07-10,1657.92,1652.62,1647.66,1651.56,
2013-07-11,1676.63,1675.02,1657.41,1657.41,
2013-07-12,1680.19,1680.19,1672.33,1675.26,
2013-07-15,1684.51,1682.5,1677.89,1679.59,
2013-07-16,1683.73,1676.26,1671.84,1682.7,
2013-07-17,1684.75,1680.91,1677.91,1677.91,
2013-07-18,1693.12,1689.37,1681.05,1681.05,
2013-07-19,1692.09,1692.09,1684.08,1686.15,
2013-07-22,1697.61,1695.53,1690.67,1694.41,
2013-07-23,1698.78,1692.39,1691.13,1696.63,
2013-07-24,1698.38,1685.94,1682.57,1696.06,
2013-07-25,1690.94,1690.25,1680.07,1685.21,
2013-07-26,1691.85,1691.65,1676.03,1687.31,
2013-07-29,1690.92,1685.33,1681.86,1690.32,
2013-07-30,1693.19,1685.96,1682.42,1687.92,
2013-07-31,1698.43,1685.73,1684.94,1687.76,
2013-08-01,1707.85,1706.87,1689.42,1689.42,
2013-08-02,1709.67,1709.67,1700.68,1706.1,
2013-08-05,1709.24,1707.14,1703.55,1708.01,
2013-08-06,1705.79,1697.37,1693.29,1705.79,
2013-08-07,1695.3,1690.91,1684.91,1695.3,
2013-08-08,1700.18,1697.48,1688.38,1693.35,
2013-08-09,1699.42,1691.42,1686.02,1696.1,
2013-08-12,1691.49,1689.47,1683.35,1688.37,
2013-08-13,1696.81,1694.16,1682.62,1690.65,
2013-08-14,1695.52,1685.39,1684.83,1693.88,
2013-08-15,1679.61,1661.32,1658.59,1679.61,
2013-08-16,1663.6,1655.83,1652.61,1661.22,
2013-08-19,1659.18,1646.06,1645.84,1655.25,
2013-08-20,1658.92,1652.35,1646.08,1646.81,
2013-08-21,1656.99,1642.8,1639.43,1650.66,
2013-08-22,1659.55,1656.96,1645.03,1645.03,
2013-08-23,1664.85,1663.5,1654.81,1659.92,
2013-08-26,1669.51,1656.78,1656.02,1664.29,
2013-08-27,1652.54,1630.48,1629.05,1652.54,
2013-08-28,1641.18,1634.96,1627.47,1630.25,
2013-08-29,1646.41,1638.17,1630.88,1633.5,
2013-08-30,1640.08,1632.97,1628.05,1638.89,
2013-09-03,1651.35,1639.77,1633.41,1635.95,
2013-09-04,1655.72,1653.08,1637.41,1640.72,
2013-09-05,1659.17,1655.08,1653.07,1653.28,
2013-09-06,1664.83,1655.17,1640.62,1657.44,
2013-09-09,1672.4,1671.71,1656.85,1656.85,
2013-09-10,1684.09,1683.99,1674.32,1674.32,
2013-09-11,1689.13,1689.13,1678.7,1681.04,
2013-09-12,1689.97,1683.42,1681.96,1689.21,
2013-09-13,1688.73,1687.99,1682.22,1685.04,
2013-09-16,1704.95,1697.6,1691.7,1691.7,
2013-09-17,1705.52,1704.76,1697.73,1697.73,
2013-09-18,1729.44,1725.52,1700.35,1705.74,
2013-09-19,1729.86,1722.34,1720.2,1727.34,
2013-09-20,1725.23,1709.91,1708.89,1722.44,
2013-09-23,1711.44,1701.84,1697.1,1711.44,
2013-09-24,1707.63,1697.42,1694.9,1702.6,
2013-09-25,1701.71,1692.77,1691.88,1698.02,
2013-09-26,1703.85,1698.67,1693.11,1694.05,
2013-09-27,1695.52,1691.75,1687.11,1695.52,
2013-09-30,1687.26,1681.55,1674.99,1687.26,
2013-10-01,1696.55,1695.0,1682.07,1682.41,
2013-10-02,1693.87,1693.87,1680.34,1691.9,
2013-10-03,1692.35,1678.66,1670.36,1692.35,
2013-10-04,1691.94,1690.5,1677.33,1678.79,
2013-10-07,1687.15,1676.12,1674.7,1687.15,
2013-10-08,1676.79,1655.45,1655.03,1676.22,
2013-10-09,1662.47,1656.4,1646.47,1656.99,
2013-10-10,1692.56,1692.56,1660.88,1660.88,
2013-10-11,1703.44,1703.2,1688.52,1691.09,
2013-10-14,1711.03,1710.14,1692.13,1699.86,
2013-10-15,1711.57,1698.06,1695.93,1709.17,
2013-10-16,1721.76,1721.54,1700.49,1700.49,
2013-10-17,1733.45,1733.15,1714.12,1720.17,
2013-10-18,1745.31,1744.5,1735.74,1736.72,
2013-10-21,1747.79,1744.66,1740.67,1745.2,
2013-10-22,1759.33,1754.67,1746.48,1746.48,
2013-10-23,1752.27,1746.38,1740.5,1752.27,
2013-10-24,1753.94,1752.07,1745.5,1747.48,
2013-10-25,1759.82,1759.77,1752.45,1756.01,
2013-10-28,1764.99,1762.11,1757.67,1759.42,
2013-10-29,1772.09,1771.95,1762.93,1762.93,
2013-10-30,1775.22,1763.31,1757.24,1772.27,
2013-10-31,1768.53,1756.54,1755.72,1763.24,
2013-11-01,1765.67,1761.64,1752.7,1758.7,
2013-11-04,1768.78,1767.93,1761.56,1763.4,
2013-11-05,1767.03,1762.97,1755.76,1765.67,
2013-11-06,1773.74,1770.49,1764.4,1765.0,
2013-11-07,1774.54,1747.15,1746.2,1770.74,
2013-11-08,1770.78,1770.61,1747.63,1748.37,
2013-11-11,1773.44,1771.89,1767.85,1769.96,
2013-11-12,1771.78,1767.69,1762.29,1769.51,
2013-11-13,1782.0,1782.0,1760.64,1764.37,
2013-11-14,1791.53,1790.62,1780.22,1782.75,
2013-11-15,1798.22,1798.18,1790.66,1790.66,
2013-11-18,1802.33,1791.53,1788.0,1798.82,
2013-11-19,1795.51,1787.87,1784.72,1790.79,
2013-11-20,1795.73,1781.37,1777.23,1789.59,
2013-11-21,1797.16,1795.85,1783.52,1783.52,
2013-11-22,1804.84,1804.76,1794.7,1797.21,
2013-11-25,1808.1,1802.48,1800.58,1806.33,
2013-11-26,1808.42,1802.75,1800.77,1802.87,
2013-11-27,1808.27,1807.23,1802.77,1803.48,
2013-11-29,1813.55,1805.81,1803.98,1808.69,
2013-12-02,1810.02,1800.9,1798.6,1806.55,
2013-12-03,1800.1,1795.15,1787.85,1800.1,
2013-12-04,1799.8,1792.81,1779.09,1793.15,
2013-12-05,1792.82,1785.03,1783.38,1792.82,
2013-12-06,1806.04,1805.09,1788.36,1788.36,
2013-12-09,1811.52,1808.37,1806.21,1806.21,
2013-12-10,1808.52,1802.62,1801.75,1807.6,
2013-12-11,1802.97,1782.22,1780.09,1802.76,
2013-12-12,1782.99,1775.5,1772.28,1781.71,
2013-12-13,1780.92,1775.32,1772.45,1777.98,
2013-12-16,1792.22,1786.54,1777.48,1777.48,
2013-12-17,1786.77,1781.0,1777.05,1786.47,
2013-12-18,1811.08,1810.65,1767.99,1781.46,
2013-12-19,1810.88,1809.6,1801.35,1809.0,
2013-12-20,1823.75,1818.32,1810.25,1810.39,
2013-12-23,1829.75,1827.99,1822.92,1822.92,
2013-12-24,1833.32,1833.32,1828.02,1828.02,
2013-12-26,1842.84,1842.02,1834.96,1834.96,
2013-12-27,1844.89,1841.4,1839.81,1842.97,
2013-12-30,1842.47,1841.07,1838.77,1841.47,
2013-12-31,1849.44,1848.36,1842.41,1842.61,
2014-01-02,1845.86,1831.98,1827.74,1845.86,
2014-01-03,1838.24,1831.37,1829.13,1833.21,
2014-01-06,1837.16,1826.77,1823.73,1832.31,
2014-01-07,1840.1,1837.88,1828.71,1828.71,
2014-01-08,1840.02,1837.49,1831.4,1837.9,
2014-01-09,1843.23,1838.13,1830.38,1839.0,
2014-01-10,1843.15,1842.37,1832.43,1840.06,
2014-01-13,1843.45,1819.2,1815.52,1841.26,
2014-01-14,1839.26,1838.88,1821.36,1821.36,
2014-01-15,1850.84,1848.38,1840.52,1840.52,
2014-01-16,1847.99,1845.89,1840.3,1847.99,
2014-01-17,1846.04,1838.7,1835.23,1844.23,
2014-01-21,1849.31,1843.8,1832.38,1841.05,
2014-01-22,1846.87,1844.86,1840.88,1844.71,
2014-01-23,1842.29,1828.46,1820.06,1842.29,
2014-01-24,1826.96,1790.29,1790.29,1826.96,
2014-01-27,1795.98,1781.56,1772.88,1791.03,
2014-01-28,1793.87,1792.5,1779.49,1783.0,
2014-01-29,1790.15,1774.2,1770.45,1790.15,
2014-01-30,1798.77,1794.19,1777.17,1777.17,
2014-01-31,1793.88,1782.59,1772.26,1790.88,
2014-02-03,1784.83,1741.89,1739.66,1782.68,
2014-02-04,1758.73,1755.2,1743.82,1743.82,
2014-02-05,1755.79,1751.64,1737.92,1753.38,
2014-02-06,1774.06,1773.43,1752.99,1752.99,
2014-02-07,1798.03,1797.02,1776.01,1776.01,
2014-02-10,1799.94,1799.84,1791.83,1796.2,
2014-02-11,1823.54,1819.75,1800.41,1800.45,
2014-02-12,1826.55,1819.26,1815.97,1820.12,
2014-02-13,1830.25,1829.83,1809.22,1814.82,
2014-02-14,1841.65,1838.63,1825.59,1828.46,
2014-02-18,1842.87,1840.76,1835.01,1839.03,
2014-02-19,1847.5,1828.75,1826.99,1838.9,
2014-02-20,1842.79,1839.78,1824.58,1829.24,
2014-02-21,1846.13,1836.25,1835.6,1841.07,
2014-02-24,1858.71,1847.61,1836.78,1836.78,
2014-02-25,1852.91,1845.12,1840.19,1847.66,
2014-02-26,1852.65,1845.16,1840.66,1845.79,
2014-02-27,1854.53,1854.29,1841.13,1844.9,
2014-02-28,1867.92,1859.45,1847.67,1855.12,
2014-03-03,1857.68,1845.73,1834.44,1857.68,
2014-03-04,1876.23,1873.91,1849.23,1849.23,
2014-03-05,1876.53,1873.81,1871.11,1874.05,
2014-03-06,1881.94,1877.03,1874.18,1874.18,
2014-03-07,1883.57,1878.04,1870.56,1878.52,
2014-03-10,1877.87,1877.17,1867.04,1877.86,
2014-03-11,1882.35,1867.63,1863.88,1878.26,
2014-03-12,1868.38,1868.2,1854.38,1866.15,
2014-03-13,1874.4,1846.34,1841.86,1869.06,
2014-03-14,1852.44,1841.13,1839.57,1845.07,
2014-03-17,1862.3,1858.83,1842.81,1842.81,
2014-03-18,1873.76,1872.25,1858.92,1858.92,
2014-03-19,1874.14,1860.77,1850.35,1872.25,
2014-03-20,1873.49,1872.01,1854.63,1860.09,
2014-03-21,1883.97,1866.52,1863.46,1874.53,
2014-03-24,1873.34,1857.44,1849.69,1867.67,
2014-03-25,1871.87,1865.62,1855.96,1859.48,
2014-03-26,1875.92,1852.56,1852.56,1867.09,
2014-03-27,1855.55,1849.04,1842.11,1852.11,
2014-03-28,1866.63,1857.62,1850.07,1850.07,
2014-03-31,1875.18,1872.34,1859.16,1859.16,
2014-04-01,1885.84,1885.52,1873.96,1873.96,
2014-04-02,1893.17,1890.9,1883.79,1886.61,
2014-04-03,1893.8,1888.77,1882.65,1891.43,
2014-04-04,1897.28,1865.09,1863.26,1890.25,
2014-04-07,1864.04,1845.04,1841.48,1863.92,
2014-04-08,1854.95,1851.96,1837.49,1845.48,
2014-04-09,1872.43,1872.18,1852.38,1852.64,
2014-04-10,1872.53,1833.08,1830.87,1872.28,
2014-04-11,1835.07,1815.69,1814.36,1830.65,
