timestamp,brent,wti,alpha,beta,r_squared,fair_spread,signal,spread,position,brent_pos,wti_pos,,,,,
08/08/2017,52.14,49.17,1.014599292,1.866247544,0.984632997,2.584094712,2.554410744,2.97,1,1931.247586,-2034.174125,,100695.2491,-100020.3417,675 ,"1,274,662 "
09/08/2017,52.7,49.56,1.017232555,1.745710082,0.984010081,2.599755532,2.555897459,3.14,1,1931.247586,-2034.174125,,101776.7478,-100813.6697,963 ,"1,275,625 "
10/08/2017,51.9,48.59,1.019639158,1.638500316,0.983297436,2.592766992,2.557106296,3.31,1,1931.247586,-2034.174125,,100231.7497,-98840.52075,"1,391 ","1,277,017 "
11/08/2017,52.1,48.82,1.023883954,1.443259449,0.982662338,2.60927406,2.558816714,3.28,1,1931.247586,-2034.174125,,100617.9992,-99308.3808,"1,310 ","1,278,326 "
14/08/2017,50.73,47.59,1.028192835,1.245411235,0.982475708,2.587108241,2.559744305,3.14,1,1931.247586,-2034.174125,,97972.19003,-96806.34662,"1,166 ","1,279,492 "
15/08/2017,50.8,47.55,1.033777581,0.988262245,0.982442716,2.594386234,2.560880106,3.25,1,1931.247586,-2034.174125,,98107.37737,-96724.97966,"1,382 ","1,280,875 "
16/08/2017,50.27,46.78,1.041006292,0.657050438,0.982887019,2.575324756,2.561353701,3.49,1,1931.247586,-2034.174125,,97083.81615,-95158.66558,"1,925 ","1,282,800 "
17/08/2017,51.03,47.09,1.041412127,0.651523641,0.980236148,2.60162068,2.56267393,3.94,1,1931.247586,-2034.174125,,98551.56431,-95789.25956,"2,762 ","1,285,562 "
18/08/2017,52.72,48.51,1.044212702,0.532417228,0.977149284,2.677175385,2.566428076,4.21,1,1931.247586,-2034.174125,,101815.3727,-98677.78682,"3,138 ","1,288,700 "
21/08/2017,51.66,47.37,1.04469125,0.52589845,0.973104807,2.642922966,2.568936105,4.29,1,1931.247586,-2034.174125,,99768.25029,-96358.82832,"3,409 ","1,292,109 "
22/08/2017,51.87,47.83,1.044807852,0.532537803,0.969754096,2.675697342,2.572436474,4.04,1,1931.247586,-2034.174125,,100173.8123,-97294.54841,"2,879 ","1,294,988 "
23/08/2017,52.57,48.41,1.046582169,0.460498066,0.965997764,2.71554085,2.57712842,4.16,1,1931.247586,-2034.174125,,101525.6856,-98474.36941,"3,051 ","1,298,040 "
24/08/2017,52.04,47.43,1.044623128,0.570578263,0.960763102,2.687053242,2.580732513,4.61,1,1931.247586,-2034.174125,,100502.1244,-96480.87876,"4,021 ","1,302,061 "
25/08/2017,52.41,47.87,1.04386651,0.621035893,0.956306178,2.720925716,2.585329011,4.54,1,1931.247586,-2034.174125,,101216.686,-97375.91538,"3,841 ","1,305,902 "
28/08/2017,51.89,46.57,1.037819258,0.932500432,0.946942631,2.693743281,2.588883578,5.32,1,1931.247586,-2034.174125,,100212.4372,-94731.48902,"5,481 ","1,311,383 "
29/08/2017,52,46.44,1.030795023,1.292104003,0.936063691,2.722224882,2.593255424,5.56,1,1931.247586,-2034.174125,,100424.8745,-94467.04638,"5,958 ","1,317,340 "
30/08/2017,50.86,45.96,1.024178905,1.624267322,0.929902423,2.735529808,2.597920158,4.9,1,1931.247586,-2034.174125,,98223.25222,-93490.6428,"4,733 ","1,322,073 "
31/08/2017,52.38,47.23,1.021253547,1.783293856,0.922476244,2.787098895,2.604122739,5.15,1,1931.247586,-2034.174125,,101158.7486,-96074.04394,"5,085 ","1,327,158 "
01/09/2017,52.75,47.29,1.018281819,1.946689348,0.91331598,2.811236553,2.610913356,5.46,1,1931.247586,-2034.174125,,101873.3102,-96196.09439,"5,677 ","1,332,835 "
04/09/2017,52.34,47.4,1.016293243,2.058601878,0.907498279,2.830901582,2.618126085,4.94,1,1931.247586,-2034.174125,,101081.4986,-96419.85354,"4,662 ","1,337,497 "
05/09/2017,53.38,48.66,1.018062411,1.984689122,0.90402241,2.863606058,2.626174608,4.72,1,1931.247586,-2034.174125,,103089.9961,-98982.91294,"4,107 ","1,341,604 "
06/09/2017,54.2,49.16,1.022042053,1.812981553,0.899394479,2.896568887,2.635039995,5.04,1,1931.247586,-2034.174125,,104673.6192,-100000,"4,674 ","1,346,277 "
07/09/2017,54.49,49.09,1.02629435,1.632103205,0.893213544,2.922892836,2.644477793,5.4,1,1931.247586,-2034.174125,,105233.681,-99857.60781,"5,376 ","1,351,653 "
08/09/2017,53.78,47.48,1.023705672,1.785014225,0.879576593,2.910559516,2.653201784,6.3,1,1931.247586,-2034.174125,,103862.4952,-96582.58747,"7,280 ","1,358,933 "
11/09/2017,53.84,48.07,1.024104094,1.790379167,0.870774756,2.949062962,2.66290215,5.77,1,1931.247586,-2034.174125,,103978.37,-97782.7502,"6,196 ","1,365,129 "
12/09/2017,54.27,48.23,1.025297843,1.75816734,0.860809713,2.978282298,2.673242483,6.04,1,1931.247586,-2034.174125,,104808.8065,-98108.21806,"6,701 ","1,371,829 "
13/09/2017,55.16,49.3,1.03097502,1.509693527,0.853958322,3.036762012,2.685161156,5.86,1,1931.247586,-2034.174125,,106527.6168,-100284.7844,"6,243 ","1,378,072 "
14/09/2017,55.47,49.89,1.038520232,1.169731239,0.849629935,3.091505596,2.698483924,5.58,1,1931.247586,-2034.174125,,107126.3036,-101484.9471,"5,641 ","1,383,714 "
15/09/2017,55.62,49.89,1.047909762,0.745287052,0.845013825,3.135505103,2.712812488,5.73,1,1931.247586,-2034.174125,,107415.9907,-101484.9471,"5,931 ","1,389,645 "
18/09/2017,55.48,49.91,1.058795206,0.251079649,0.842368843,3.185548361,2.728312025,5.57,1,1931.247586,-2034.174125,,107145.6161,-101525.6306,"5,620 ","1,395,265 "
19/09/2017,55.14,49.48,1.065667822,-0.055106519,0.837750817,3.194137292,2.743584984,5.66,1,1931.247586,-2034.174125,,106488.9919,-100650.9357,"5,838 ","1,401,103 "
20/09/2017,56.29,50.69,1.076092635,-0.534538731,0.835083086,3.322596946,2.762568983,5.6,1,1931.247586,-2034.174125,,108709.9266,-103112.2864,"5,598 ","1,406,700 "
21/09/2017,56.43,50.55,1.087039819,-1.037031907,0.831285232,3.362830946,2.782249703,5.88,1,1931.247586,-2034.174125,,108980.3013,-102827.502,"6,153 ","1,412,853 "
22/09/2017,56.86,50.66,1.100526836,-1.65803382,0.826436464,3.434655703,2.803640064,6.2,1,1931.247586,-2034.174125,,109810.7377,-103051.2612,"6,759 ","1,419,613 "
25/09/2017,59.02,52.22,1.125791808,-2.838058463,0.824862391,3.73078977,2.834038415,6.8,1,1931.247586,-2034.174125,,113982.2325,-106224.5728,"7,758 ","1,427,370 "
26/09/2017,58.44,51.88,1.151325923,-4.030661326,0.823261472,3.820127543,2.866369206,6.56,1,1931.247586,-2034.174125,,112862.1089,-105532.9536,"7,329 ","1,434,699 "
27/09/2017,57.9,52.14,1.175004705,-5.139804731,0.824978424,3.984940598,2.903043678,5.76,1,1931.247586,-2034.174125,,111819.2352,-106061.8389,"5,757 ","1,440,457 "
28/09/2017,57.41,51.56,1.198855136,-6.254780564,0.826400246,3.998190231,2.938950122,5.85,1,1931.247586,-2034.174125,,110872.9239,-104882.0179,"5,991 ","1,446,448 "
29/09/2017,57.54,51.67,1.224948868,-7.476200038,0.82904239,4.146907946,2.978555297,5.87,1,1931.247586,-2034.174125,,111123.9861,-105105.7771,"6,018 ","1,452,466 "
02/10/2017,56.12,50.58,1.246260821,-8.469509651,0.830518414,3.986362682,3.011598162,5.54,1,1931.247586,-2034.174125,,108381.6145,-102888.5273,"5,493 ","1,457,959 "
03/10/2017,56,50.42,1.269420128,-9.548463948,0.833426149,4.035698888,3.045175235,5.58,1,1931.247586,-2034.174125,,108149.8648,-102563.0594,"5,587 ","1,463,546 "
04/10/2017,55.8,49.98,1.283675994,-10.20219978,0.835221629,3.975926399,3.075691666,5.82,1,1931.247586,-2034.174125,,107763.6153,-101668.0228,"6,096 ","1,469,641 "
05/10/2017,57,50.79,1.303722341,-11.12939784,0.839521156,4.296659845,3.11572341,6.21,1,1931.247586,-2034.174125,,110081.1124,-103315.7038,"6,765 ","1,476,407 "
06/10/2017,55.62,49.29,1.315023799,-11.63636145,0.839087599,3.89116161,3.141147613,6.33,1,1931.247586,-2034.174125,,107415.9907,-100264.4426,"7,152 ","1,483,558 "
09/10/2017,55.79,49.58,1.325422157,-12.1031242,0.839643359,4.031306364,3.170333146,6.21,1,1931.247586,-2034.174125,,107744.3028,-100854.3531,"6,890 ","1,490,448 "
10/10/2017,56.61,50.92,1.336343309,-12.60355991,0.843939824,4.523041409,3.214684237,5.69,1,1931.247586,-2034.174125,,109327.9258,-103580.1465,"5,748 ","1,496,196 "
11/10/2017,56.94,51.3,1.347815779,-13.12916204,0.850010665,4.713787444,3.263835161,5.64,1,1931.247586,-2034.174125,,109965.2375,-104353.1326,"5,612 ","1,501,808 "
12/10/2017,56.25,50.6,1.355860419,-13.49285415,0.853369459,4.513683043,3.30481378,5.65,1,1931.247586,-2034.174125,,108632.6767,-102929.2107,"5,703 ","1,507,512 "
13/10/2017,57.17,51.45,1.365151066,-13.91680993,0.858632868,4.870212437,3.356138327,5.72,1,1931.247586,-2034.174125,,110409.4245,-104658.2587,"5,751 ","1,513,263 "
16/10/2017,57.82,51.87,1.372923371,-14.27153195,0.863400761,5.072003304,3.412396195,5.95,1,1931.247586,-2034.174125,,111664.7354,-105512.6119,"6,152 ","1,519,415 "
17/10/2017,57.88,51.88,1.378324375,-14.51719646,0.866984941,5.110272135,3.468064258,6,1,1931.247586,-2034.174125,,111780.6103,-105532.9536,"6,248 ","1,525,663 "
18/10/2017,58.15,52.04,1.384032559,-14.77849445,0.870559386,5.206559916,3.525064116,6.11,1,1931.247586,-2034.174125,,112302.0471,-105858.4215,"6,444 ","1,532,106 "
19/10/2017,57.23,51.29,1.389772583,-15.04725887,0.871590049,4.944176903,3.571592404,5.94,1,1931.247586,-2034.174125,,110525.2993,-104332.7909,"6,193 ","1,538,299 "
20/10/2017,57.75,51.84,1.393796527,-15.23391251,0.873698176,5.180499445,3.624343455,5.91,1,1931.247586,-2034.174125,,111529.5481,-105451.5867,"6,078 ","1,544,377 "
23/10/2017,57.37,51.9,1.394924201,-15.28484961,0.875701729,5.211716424,3.67638847,5.47,1,1931.247586,-2034.174125,,110795.674,-105573.6371,"5,222 ","1,549,599 "
24/10/2017,58.33,52.47,1.397635245,-15.4121936,0.878096074,5.451727689,3.734596313,5.86,1,1931.247586,-2034.174125,,112649.6717,-106733.1164,"5,917 ","1,555,515 "
25/10/2017,58.44,52.18,1.402167524,-15.61893258,0.880735497,5.366168829,3.788090494,6.26,1,1931.247586,-2034.174125,,112862.1089,-106143.2059,"6,719 ","1,562,234 "
26/10/2017,59.3,52.64,1.408487278,-15.90933009,0.884044993,5.593440228,3.847282289,6.66,1,1931.247586,-2034.174125,,114522.9818,-107078.926,"7,444 ","1,569,678 "
27/10/2017,60.44,53.9,1.41128028,-16.03551639,0.888841861,6.132490692,3.922207154,6.54,1,1931.247586,-2034.174125,,116724.6041,-109641.9854,"7,083 ","1,576,761 "
30/10/2017,60.9,54.15,1.415737833,-16.23792648,0.894179654,6.274277186,3.999324205,6.75,1,1931.247586,-2034.174125,,117612.978,-110150.5289,"7,462 ","1,584,223 "
31/10/2017,61.37,54.38,1.420548373,-16.45746899,0.899286761,6.411951508,4.078426739,6.99,1,1931.247586,-2034.174125,,118520.6643,-110618.3889,"7,902 ","1,592,126 "
01/11/2017,60.49,54.3,1.419963829,-16.42203603,0.90334872,6.381999889,4.153953728,6.19,1,1931.247586,-2034.174125,,116821.1665,-110455.655,"6,366 ","1,598,491 "
02/11/2017,60.62,54.54,1.418271043,-16.33370775,0.907239197,6.478794938,4.23017803,6.08,1,1931.247586,-2034.174125,,117072.2287,-110943.8568,"6,128 ","1,604,620 "
03/11/2017,62.07,55.64,1.417108906,-16.26951119,0.912217803,6.938428356,4.318973122,6.43,1,1931.247586,-2034.174125,,119872.5377,-113181.4483,"6,691 ","1,611,311 "
06/11/2017,64.27,57.35,1.416518248,-16.227574,0.919882635,7.659747531,4.428506709,6.92,1,1931.247586,-2034.174125,,124121.2823,-116659.8861,"7,461 ","1,618,772 "
07/11/2017,63.69,57.2,1.414282398,-16.10687549,0.926307088,7.590077695,4.532164775,6.49,1,1931.247586,-2034.174125,,123001.1587,-116354.76,"6,646 ","1,625,418 "
08/11/2017,63.49,56.81,1.414929732,-16.12323128,0.932311457,7.448926789,4.627796316,6.68,1,1931.247586,-2034.174125,,122614.9092,-115561.4321,"7,053 ","1,632,472 "
09/11/2017,63.93,57.17,1.409172682,-15.83592552,0.936301851,7.556476713,4.723818624,6.76,1,1931.247586,-2034.174125,,123464.6582,-116293.7347,"7,171 ","1,639,643 "
10/11/2017,63.52,56.74,1.407049416,-15.71895026,0.940673116,7.377033625,4.81080928,6.78,1,1931.247586,-2034.174125,,122672.8467,-115419.0399,"7,254 ","1,646,897 "
13/11/2017,63.16,56.76,1.403106689,-15.51480474,0.944537827,7.365530941,4.894570646,6.4,1,1931.247586,-2034.174125,,121977.5975,-115459.7234,"6,518 ","1,653,414 "
14/11/2017,62.21,55.7,1.402182842,-15.45378226,0.947983795,6.947802057,4.961889708,6.51,1,1931.247586,-2034.174125,,120142.9123,-113303.4988,"6,839 ","1,660,254 "
15/11/2017,61.87,55.33,1.400022469,-15.333468,0.950533999,6.799775215,5.02214825,6.54,1,1931.247586,-2034.174125,,119486.2881,-112550.8544,"6,935 ","1,667,189 "
16/11/2017,61.36,55.14,1.397210159,-15.18235251,0.952888379,6.719815666,5.077809476,6.22,1,1931.247586,-2034.174125,,118501.3519,-112164.3613,"6,337 ","1,673,526 "
17/11/2017,62.72,56.55,1.390188709,-14.83195029,0.954683156,7.23322123,5.148478714,6.17,1,1931.247586,-2034.174125,,121127.8486,-115032.5468,"6,095 ","1,679,622 "
20/11/2017,62.22,56.42,1.381754031,-14.41298971,0.956070879,7.125572704,5.213301468,5.8,1,1931.247586,-2034.174125,,120162.2248,-114768.1041,"5,394 ","1,685,016 "
21/11/2017,62.57,56.83,1.373118391,-13.98137617,0.957922479,7.222941966,5.27919132,5.74,1,1931.247586,-2034.174125,,120838.1615,-115602.1155,"5,236 ","1,690,252 "
22/11/2017,63.32,58.02,1.358553758,-13.27267433,0.957435083,7.530614714,5.353008481,5.3,-1,-1579.279848,1723.543606,,-100000,100000,0 ,"1,690,252 "
23/11/2017,63.55,58.55,1.341781638,-12.45515622,0.956512941,7.556158707,5.425242915,5,-1,-1579.279848,1723.543606,,-100363.2344,100913.4781,550 ,"1,690,802 "
24/11/2017,63.86,58.95,1.325005484,-11.63616161,0.955597972,7.522911697,5.49401894,4.91,-1,-1579.279848,1723.543606,,-100852.8111,101602.8956,750 ,"1,691,552 "
27/11/2017,63.84,58.11,1.315533609,-11.16602524,0.956367973,7.1696328,5.5489571,5.73,1,1566.41604,-1720.874204,,100000,-100000,0 ,"1,691,552 "
28/11/2017,63.61,57.99,1.306645638,-10.72348626,0.957125659,7.058894283,5.598463237,5.62,1,1566.41604,-1720.874204,,99639.72431,-99793.4951,-154 ,"1,691,398 "
29/11/2017,63.11,57.3,1.300221399,-10.40338852,0.957377921,6.799297667,5.637834857,5.81,1,1566.41604,-1720.874204,,98856.51629,-98606.09189,250 ,"1,691,649 "
30/11/2017,63.57,57.4,1.295696083,-10.17618902,0.957722529,6.796766164,5.675832605,6.17,1,1566.41604,-1720.874204,,99577.06767,-98778.17932,799 ,"1,692,448 "
01/12/2017,63.73,58.36,1.286906518,-9.743960823,0.95742701,6.99990357,5.719244768,5.37,-1,-1569.119724,1713.502399,,-100000,100000,0 ,"1,692,448 "
04/12/2017,62.45,57.47,1.279179552,-9.366242254,0.956604946,6.678206588,5.750686139,4.98,-1,-1569.119724,1713.502399,,-97991.52675,98474.98286,483 ,"1,692,931 "
05/12/2017,62.86,57.62,1.273037111,-9.067112209,0.955810707,6.665286103,5.780673023,5.24,-1,-1569.119724,1713.502399,,-98634.86584,98732.00822,97 ,"1,693,028 "
06/12/2017,61.22,55.96,1.269448388,-8.891863775,0.954697464,6.18646802,5.793977777,5.26,-1,-1569.119724,1713.502399,,-96061.50949,95887.59424,-174 ,"1,692,854 "
07/12/2017,62.2,56.69,1.266214363,-8.7344003,0.953792582,6.357291917,5.812447093,5.51,-1,-1569.119724,1713.502399,,-97599.24682,97138.45099,-461 ,"1,692,394 "
08/12/2017,63.4,57.36,1.263836452,-8.616455554,0.953287546,6.517203339,5.835553855,6.04,1,1577.287066,-1743.375174,,100000,-100000,0 ,"1,692,394 "
11/12/2017,64.69,57.99,1.262480843,-8.544283968,0.953193012,6.676980144,5.863141603,6.7,1,1577.287066,-1743.375174,,102034.7003,-101098.3264,936 ,"1,693,330 "
12/12/2017,63.34,57.14,1.259469794,-8.38760547,0.952990738,6.438498551,5.882005765,6.2,1,1577.287066,-1743.375174,,99905.36278,-99616.45746,289 ,"1,693,619 "
13/12/2017,62.44,56.6,1.256107326,-8.214462605,0.952659633,6.281212057,5.895094496,5.84,-1,-1601.537476,1766.784452,,-100000,100000,0 ,"1,693,619 "
14/12/2017,63.31,57.04,1.253221474,-8.061294389,0.952596731,6.382458474,5.911073642,6.27,1,1579.5293,-1753.15568,,100000,-100000,-0 ,"1,693,619 "
15/12/2017,63.23,57.3,1.247161949,-7.74099675,0.953231532,6.421382937,5.927805095,5.93,1,1579.5293,-1753.15568,,99873.63766,-100455.8205,-582 ,"1,693,037 "
18/12/2017,63.41,57.16,1.244056306,-7.572144505,0.953884345,6.378113954,5.94256932,6.25,1,1579.5293,-1753.15568,,100157.9529,-100210.3787,-52 ,"1,692,984 "
19/12/2017,63.8,57.56,1.24044531,-7.377314087,0.95460051,6.462717938,5.959623373,6.24,1,1579.5293,-1753.15568,,100773.9694,-100911.641,-138 ,"1,692,847 "
20/12/2017,64.56,58.09,1.237501855,-7.219974684,0.954687619,6.576508077,5.979849101,6.47,1,1579.5293,-1753.15568,,101974.4116,-101840.8135,134 ,"1,692,980 "
21/12/2017,64.9,58.36,1.234183427,-7.041250865,0.954972012,6.625693908,6.00102434,6.54,1,1579.5293,-1753.15568,,102511.4516,-102314.1655,197 ,"1,693,177 "
22/12/2017,65.25,58.47,1.231525495,-6.895751471,0.954809842,6.641544209,6.022024992,6.78,1,1579.5293,-1753.15568,,103064.2868,-102507.0126,557 ,"1,693,735 "
26/12/2017,67.02,59.97,1.228473302,-6.729467369,0.955111454,6.972076537,6.053174223,7.05,1,1579.5293,-1753.15568,,105860.0537,-105136.7461,723 ,"1,694,458 "
27/12/2017,66.44,59.64,1.22446848,-6.51314737,0.95545222,6.874152762,6.080091552,6.8,1,1579.5293,-1753.15568,,104943.9267,-104558.2048,386 ,"1,694,844 "
28/12/2017,66.72,59.84,1.219715594,-6.253846324,0.956138294,6.893934809,6.106774937,6.88,1,1579.5293,-1753.15568,,105386.1949,-104908.8359,477 ,"1,695,321 "
29/12/2017,66.87,60.42,1.213031187,-5.896887334,0.95693848,6.974457012,6.13522353,6.45,1,1579.5293,-1753.15568,,105623.1243,-105925.6662,-303 ,"1,695,019 "
02/01/2018,66.57,60.37,1.205700098,-5.505951956,0.957743273,6.912162945,6.160696953,6.2,1,1579.5293,-1753.15568,,105149.2655,-105838.0084,-689 ,"1,694,330 "
03/01/2018,67.84,61.63,1.197060087,-5.047781451,0.958494169,7.097031692,6.191396453,6.21,1,1579.5293,-1753.15568,,107155.2677,-108046.9846,-892 ,"1,693,438 "
04/01/2018,68.07,62.01,1.187791852,-4.555913667,0.959319748,7.089059094,6.220828015,6.06,-1,-1469.075951,1612.643122,,-100000,100000,0 ,"1,693,438 "
05/01/2018,67.62,61.44,1.180532975,-4.165776417,0.960351512,6.926169556,6.243953967,6.18,-1,-1469.075951,1612.643122,,-99338.91582,99080.79342,-258 ,"1,693,180 "
08/01/2018,67.78,61.73,1.172101843,-3.712107748,0.961440395,6.911739013,6.265848559,6.05,-1,-1469.075951,1612.643122,,-99573.96797,99548.45993,-26 ,"1,693,154 "
09/01/2018,68.82,62.96,1.161123525,-3.125520004,0.962175348,7.0188171,6.290536052,5.86,-1,-1469.075951,1612.643122,,-101101.807,101532.011,430 ,"1,693,585 "
10/01/2018,69.2,63.57,1.149000592,-2.476712268,0.963119304,6.995255357,6.313641603,5.63,-1,-1469.075951,1612.643122,,-101660.0558,102515.7233,856 ,"1,694,440 "
11/01/2018,69.26,63.8,1.137482017,-1.856928965,0.964576449,6.914423699,6.333339377,5.46,-1,-1469.075951,1612.643122,,-101748.2004,102886.6312,"1,138 ","1,695,579 "
12/01/2018,69.87,64.3,1.12699662,-1.287190615,0.966713694,6.87869207,6.351219793,5.57,-1,-1469.075951,1612.643122,,-102644.3367,103692.9527,"1,049 ","1,696,627 "
15/01/2018,70.26,64.82,1.116725506,-0.729423179,0.968599012,6.836724132,6.367137968,5.44,-1,-1469.075951,1612.643122,,-103217.2763,104531.5272,"1,314 ","1,697,942 "
16/01/2018,69.15,63.73,1.108988759,-0.306455889,0.970121031,6.639397698,6.376064516,5.42,-1,-1469.075951,1612.643122,,-101586.602,102773.7462,"1,187 ","1,699,129 "
17/01/2018,69.38,63.97,1.101319916,0.117522537,0.97220239,6.598957584,6.383372486,5.41,-1,-1469.075951,1612.643122,,-101924.4895,103160.7805,"1,236 ","1,700,365 "
18/01/2018,69.31,63.95,1.093287852,0.560471836,0.973819574,6.526229962,6.388056338,5.36,-1,-1469.075951,1612.643122,,-101821.6542,103128.5277,"1,307 ","1,701,672 "
19/01/2018,68.61,63.37,1.086076697,0.959560497,0.975250461,6.414240779,6.388914844,5.24,-1,-1469.075951,1612.643122,,-100793.301,102193.1946,"1,400 ","1,703,072 "
22/01/2018,69.03,63.57,1.079597638,1.320286031,0.976523671,6.38030785,6.388632647,5.46,-1,-1469.075951,1612.643122,,-101410.3129,102515.7233,"1,105 ","1,704,177 "
23/01/2018,69.96,64.47,1.073050845,1.687457544,0.978174523,6.39704551,6.388908479,5.49,-1,-1469.075951,1612.643122,,-102776.5535,103967.1021,"1,191 ","1,705,368 "
24/01/2018,70.53,65.61,1.064325283,2.168026606,0.979311339,6.388408453,6.388892085,4.92,-1,-1469.075951,1612.643122,,-103613.9268,105805.5152,"2,192 ","1,707,559 "
25/01/2018,70.42,65.51,1.055922953,2.633285701,0.980479794,6.296798353,6.385872618,4.91,-1,-1469.075951,1612.643122,,-103452.3285,105644.2509,"2,192 ","1,709,751 "
26/01/2018,70.52,66.14,1.046317769,3.160615538,0.981137755,6.224072787,6.380567705,4.38,-1,-1469.075951,1612.643122,,-103599.2361,106660.2161,"3,061 ","1,712,812 "
29/01/2018,69.46,65.56,1.03586959,3.731234976,0.981067645,6.082845283,6.370806315,3.9,-1,-1469.075951,1612.643122,,-102042.0156,105724.8831,"3,683 ","1,716,495 "
30/01/2018,69.02,64.5,1.028237054,4.15591709,0.981765015,5.977207092,6.357901422,4.52,-1,-1469.075951,1612.643122,,-101395.6222,104015.4814,"2,620 ","1,719,115 "
31/01/2018,69.05,64.73,1.019159988,4.661356044,0.982422217,5.901582044,6.342940131,4.32,-1,-1469.075951,1612.643122,,-101439.6944,104386.3893,"2,947 ","1,722,062 "
01/02/2018,69.65,65.8,1.008621212,5.245142158,0.982707323,5.812417893,6.325545959,3.85,-1,-1469.075951,1612.643122,,-102321.14,106111.9174,"3,791 ","1,725,852 "
02/02/2018,68.58,65.45,0.996635983,5.904204245,0.981936161,5.684029312,6.304512626,3.13,-1,-1469.075951,1612.643122,,-100749.2287,105547.4923,"4,798 ","1,730,651 "
05/02/2018,67.62,64.15,0.987607992,6.40176439,0.981292621,5.60681708,6.281637363,3.47,-1,-1469.075951,1612.643122,,-99338.91582,103451.0563,"4,112 ","1,734,763 "
06/02/2018,66.86,63.39,0.980281053,6.804643441,0.980584689,5.554659364,6.257802018,3.47,-1,-1469.075951,1612.643122,,-98222.4181,102225.4475,"4,003 ","1,738,766 "
07/02/2018,65.51,61.79,0.973807951,7.163061261,0.979949002,5.544654571,6.234420135,3.72,-1,-1469.075951,1612.643122,,-96239.16556,99645.21851,"3,406 ","1,742,172 "
08/02/2018,64.81,61.15,0.967126573,7.535950759,0.979506178,5.525740703,6.211184744,3.66,-1,-1469.075951,1612.643122,,-95210.8124,98613.12692,"3,402 ","1,745,574 "
09/02/2018,62.79,59.2,0.961744669,7.835214982,0.978836807,5.570499364,6.190178666,3.59,-1,-1469.075951,1612.643122,,-92243.27898,95468.47283,"3,225 ","1,748,799 "
12/02/2018,62.59,59.29,0.956391657,8.128050365,0.977375196,5.542511735,6.168943684,3.3,-1,-1469.075951,1612.643122,,-91949.46379,95613.61071,"3,664 ","1,752,464 "
13/02/2018,62.72,59.19,0.951217582,8.414179503,0.976269355,5.526748162,6.147888093,3.53,-1,-1469.075951,1612.643122,,-92140.44366,95452.3464,"3,312 ","1,755,776 "
14/02/2018,64.36,60.6,0.946851173,8.65248947,0.974925433,5.431670549,6.124405551,3.76,-1,-1469.075951,1612.643122,,-94549.72822,97726.1732,"3,176 ","1,758,952 "
15/02/2018,64.33,61.34,0.941584281,8.934583947,0.972501309,5.351363726,6.099059917,2.99,-1,-1469.075951,1612.643122,,-94505.65594,98919.52911,"4,414 ","1,763,366 "
16/02/2018,64.84,61.68,0.934004401,9.356031814,0.970534212,5.285423279,6.072383306,3.16,-1,-1469.075951,1612.643122,,-95254.88468,99467.82777,"4,213 ","1,767,579 "
19/02/2018,65.67,62.39,0.92749791,9.717252298,0.968838379,5.193846923,6.043578835,3.28,-1,-1469.075951,1612.643122,,-96474.21772,100612.8044,"4,139 ","1,771,717 "
20/02/2018,65.25,61.79,0.922321806,10.00309754,0.967106115,5.203361948,6.01603074,3.46,-1,-1469.075951,1612.643122,,-95857.20582,99645.21851,"3,788 ","1,775,505 "
21/02/2018,65.42,61.68,0.915982238,10.36287515,0.965961815,5.180659571,5.988641521,3.74,-1,-1469.075951,1612.643122,,-96106.94873,99467.82777,"3,361 ","1,778,866 "
22/02/2018,66.39,62.77,0.909166273,10.75201577,0.965249187,5.050382724,5.957878938,3.62,-1,-1469.075951,1612.643122,,-97531.9524,101225.6088,"3,694 ","1,782,560 "
23/02/2018,67.31,63.55,0.903482951,11.07680427,0.964670755,4.943145792,5.924608999,3.76,-1,-1469.075951,1612.643122,,-98883.50228,102483.4704,"3,600 ","1,786,160 "
26/02/2018,67.5,63.91,0.898187144,11.37672732,0.96376271,4.86986769,5.890027316,3.59,-1,-1469.075951,1612.643122,,-99162.62671,103064.0219,"3,901 ","1,790,061 "
27/02/2018,66.63,63.01,0.894907903,11.55567026,0.962125004,4.933817228,5.858676166,3.62,-1,-1469.075951,1612.643122,,-97884.53063,101612.6431,"3,728 ","1,793,789 "
28/02/2018,65.78,61.64,0.891271913,11.76294569,0.960851207,5.060946394,5.832521092,4.14,-1,-1469.075951,1612.643122,,-96635.81607,99403.32204,"2,768 ","1,796,557 "
01/03/2018,63.83,60.99,0.887030434,11.99206585,0.957525591,5.102052022,5.808571286,2.84,-1,-1469.075951,1612.643122,,-93771.11797,98355.10402,"4,584 ","1,801,141 "
02/03/2018,64.37,61.25,0.882918218,12.21767432,0.954919497,5.046415193,5.783582562,3.12,-1,-1469.075951,1612.643122,,-94564.41898,98774.39123,"4,210 ","1,805,351 "
05/03/2018,65.54,62.57,0.87739579,12.52741223,0.952537513,4.856066825,5.75317221,2.97,-1,-1469.075951,1612.643122,,-96283.23784,100903.0801,"4,620 ","1,809,971 "
06/03/2018,65.79,62.6,0.872592076,12.79732522,0.950412122,4.821589172,5.722628503,3.19,-1,-1469.075951,1612.643122,,-96650.50683,100951.4594,"4,301 ","1,814,272 "
